name,id,summary,reldesc,reltype,relatedEntityName,relatedEntityId,relatedEntitySummary,relatedEntytyType
"ELAINE CHAO",33288,"Elaine L. Chao arrived in America at the age of eight from Taiwan, the eldest of six girls in herfamily. She didn’t speak English and had little in the way of friends or family in the States. Her early experiencestransitioning to a new country inspired her to dedicate her professional life to ensuring that every American has access toopportunity and the chance to build better lives. Since her confirmation as Secretary of Labor by the United States Senate on January 29, 2001, she has been dedicatedto carrying out the Department's mission of promoting and protecting the health, safety, retirement security, andcompetitiveness of the nation's workforce. From her role as President and Chief Executive Officer of United Way of America, to serving as the Director of the PeaceCorps, Secretary Chao's career has spanned the public, private and non-profit sector. Her government service alsoincludes serving as Deputy Secretary at the U.S. Department of Transportation, Chairman of the Federal MaritimeCommission, Deputy Maritime Administrator in the U.S. Department of Transportation and as a White House Fellow. Shehas also worked in the private sector as Vice President of Syndications at BankAmerica Capital Markets Group and abanker with Citicorp. Prior to her nomination as Secretary, she was a Distinguished Fellow at The Heritage Foundation. Secretary Chao received her M.B.A. from the Harvard Business School and her undergraduate degree in economics fromMount Holyoke College. She also studied at M.I.T., Dartmouth College, and Columbia University. Active in manyvolunteer activities, Secretary Chao has received numerous awards for her professional accomplishments andcommunity service. She is the recipient of 29 honorary doctoral degrees. Secretary Chao is married to the United StatesSenate’s Minority Leader, Mitch McConnell of Kentucky.","Campaign Contribution",Donation,"OHIO REPUBLICAN PARTY STATE CENTRAL & EXECUTIVE COMMITTEE",28917,NULL,Org
"ELAINE CHAO",33288,"Elaine L. Chao arrived in America at the age of eight from Taiwan, the eldest of six girls in herfamily. She didn’t speak English and had little in the way of friends or family in the States. Her early experiencestransitioning to a new country inspired her to dedicate her professional life to ensuring that every American has access toopportunity and the chance to build better lives. Since her confirmation as Secretary of Labor by the United States Senate on January 29, 2001, she has been dedicatedto carrying out the Department's mission of promoting and protecting the health, safety, retirement security, andcompetitiveness of the nation's workforce. From her role as President and Chief Executive Officer of United Way of America, to serving as the Director of the PeaceCorps, Secretary Chao's career has spanned the public, private and non-profit sector. Her government service alsoincludes serving as Deputy Secretary at the U.S. Department of Transportation, Chairman of the Federal MaritimeCommission, Deputy Maritime Administrator in the U.S. Department of Transportation and as a White House Fellow. Shehas also worked in the private sector as Vice President of Syndications at BankAmerica Capital Markets Group and abanker with Citicorp. Prior to her nomination as Secretary, she was a Distinguished Fellow at The Heritage Foundation. Secretary Chao received her M.B.A. from the Harvard Business School and her undergraduate degree in economics fromMount Holyoke College. She also studied at M.I.T., Dartmouth College, and Columbia University. Active in manyvolunteer activities, Secretary Chao has received numerous awards for her professional accomplishments andcommunity service. She is the recipient of 29 honorary doctoral degrees. Secretary Chao is married to the United StatesSenate’s Minority Leader, Mitch McConnell of Kentucky.","Campaign Contribution",Donation,"REPUBLICAN PARTY OF VIRGINIA INC",28920,NULL,Org
"ELAINE CHAO",33288,"Elaine L. Chao arrived in America at the age of eight from Taiwan, the eldest of six girls in herfamily. She didn’t speak English and had little in the way of friends or family in the States. Her early experiencestransitioning to a new country inspired her to dedicate her professional life to ensuring that every American has access toopportunity and the chance to build better lives. Since her confirmation as Secretary of Labor by the United States Senate on January 29, 2001, she has been dedicatedto carrying out the Department's mission of promoting and protecting the health, safety, retirement security, andcompetitiveness of the nation's workforce. From her role as President and Chief Executive Officer of United Way of America, to serving as the Director of the PeaceCorps, Secretary Chao's career has spanned the public, private and non-profit sector. Her government service alsoincludes serving as Deputy Secretary at the U.S. Department of Transportation, Chairman of the Federal MaritimeCommission, Deputy Maritime Administrator in the U.S. Department of Transportation and as a White House Fellow. Shehas also worked in the private sector as Vice President of Syndications at BankAmerica Capital Markets Group and abanker with Citicorp. Prior to her nomination as Secretary, she was a Distinguished Fellow at The Heritage Foundation. Secretary Chao received her M.B.A. from the Harvard Business School and her undergraduate degree in economics fromMount Holyoke College. She also studied at M.I.T., Dartmouth College, and Columbia University. Active in manyvolunteer activities, Secretary Chao has received numerous awards for her professional accomplishments andcommunity service. She is the recipient of 29 honorary doctoral degrees. Secretary Chao is married to the United StatesSenate’s Minority Leader, Mitch McConnell of Kentucky.","Campaign Contribution",Donation,"WASHINGTON STATE REPUBLICAN PARTY",29945,NULL,Org
"ELAINE CHAO",33288,"Elaine L. Chao arrived in America at the age of eight from Taiwan, the eldest of six girls in herfamily. She didn’t speak English and had little in the way of friends or family in the States. Her early experiencestransitioning to a new country inspired her to dedicate her professional life to ensuring that every American has access toopportunity and the chance to build better lives. Since her confirmation as Secretary of Labor by the United States Senate on January 29, 2001, she has been dedicatedto carrying out the Department's mission of promoting and protecting the health, safety, retirement security, andcompetitiveness of the nation's workforce. From her role as President and Chief Executive Officer of United Way of America, to serving as the Director of the PeaceCorps, Secretary Chao's career has spanned the public, private and non-profit sector. Her government service alsoincludes serving as Deputy Secretary at the U.S. Department of Transportation, Chairman of the Federal MaritimeCommission, Deputy Maritime Administrator in the U.S. Department of Transportation and as a White House Fellow. Shehas also worked in the private sector as Vice President of Syndications at BankAmerica Capital Markets Group and abanker with Citicorp. Prior to her nomination as Secretary, she was a Distinguished Fellow at The Heritage Foundation. Secretary Chao received her M.B.A. from the Harvard Business School and her undergraduate degree in economics fromMount Holyoke College. She also studied at M.I.T., Dartmouth College, and Columbia University. Active in manyvolunteer activities, Secretary Chao has received numerous awards for her professional accomplishments andcommunity service. She is the recipient of 29 honorary doctoral degrees. Secretary Chao is married to the United StatesSenate’s Minority Leader, Mitch McConnell of Kentucky.","Campaign Contribution",Donation,"REPUBLICAN PARTY OF IOWA",29944,NULL,Org
"ELAINE CHAO",33288,"Elaine L. Chao arrived in America at the age of eight from Taiwan, the eldest of six girls in herfamily. She didn’t speak English and had little in the way of friends or family in the States. Her early experiencestransitioning to a new country inspired her to dedicate her professional life to ensuring that every American has access toopportunity and the chance to build better lives. Since her confirmation as Secretary of Labor by the United States Senate on January 29, 2001, she has been dedicatedto carrying out the Department's mission of promoting and protecting the health, safety, retirement security, andcompetitiveness of the nation's workforce. From her role as President and Chief Executive Officer of United Way of America, to serving as the Director of the PeaceCorps, Secretary Chao's career has spanned the public, private and non-profit sector. Her government service alsoincludes serving as Deputy Secretary at the U.S. Department of Transportation, Chairman of the Federal MaritimeCommission, Deputy Maritime Administrator in the U.S. Department of Transportation and as a White House Fellow. Shehas also worked in the private sector as Vice President of Syndications at BankAmerica Capital Markets Group and abanker with Citicorp. Prior to her nomination as Secretary, she was a Distinguished Fellow at The Heritage Foundation. Secretary Chao received her M.B.A. from the Harvard Business School and her undergraduate degree in economics fromMount Holyoke College. She also studied at M.I.T., Dartmouth College, and Columbia University. Active in manyvolunteer activities, Secretary Chao has received numerous awards for her professional accomplishments andcommunity service. She is the recipient of 29 honorary doctoral degrees. Secretary Chao is married to the United StatesSenate’s Minority Leader, Mitch McConnell of Kentucky.","Campaign Contribution",Donation,"MASSACHUSETTS REPUBLICAN STATE CONGRESSIONAL COMMITTEE",29943,NULL,Org
"ELAINE CHAO",33288,"Elaine L. Chao arrived in America at the age of eight from Taiwan, the eldest of six girls in herfamily. She didn’t speak English and had little in the way of friends or family in the States. Her early experiencestransitioning to a new country inspired her to dedicate her professional life to ensuring that every American has access toopportunity and the chance to build better lives. Since her confirmation as Secretary of Labor by the United States Senate on January 29, 2001, she has been dedicatedto carrying out the Department's mission of promoting and protecting the health, safety, retirement security, andcompetitiveness of the nation's workforce. From her role as President and Chief Executive Officer of United Way of America, to serving as the Director of the PeaceCorps, Secretary Chao's career has spanned the public, private and non-profit sector. Her government service alsoincludes serving as Deputy Secretary at the U.S. Department of Transportation, Chairman of the Federal MaritimeCommission, Deputy Maritime Administrator in the U.S. Department of Transportation and as a White House Fellow. Shehas also worked in the private sector as Vice President of Syndications at BankAmerica Capital Markets Group and abanker with Citicorp. Prior to her nomination as Secretary, she was a Distinguished Fellow at The Heritage Foundation. Secretary Chao received her M.B.A. from the Harvard Business School and her undergraduate degree in economics fromMount Holyoke College. She also studied at M.I.T., Dartmouth College, and Columbia University. Active in manyvolunteer activities, Secretary Chao has received numerous awards for her professional accomplishments andcommunity service. She is the recipient of 29 honorary doctoral degrees. Secretary Chao is married to the United StatesSenate’s Minority Leader, Mitch McConnell of Kentucky.","Campaign Contribution",Donation,"ARIZONA REPUBLICAN PARTY",29942,NULL,Org
"ELAINE CHAO",33288,"Elaine L. Chao arrived in America at the age of eight from Taiwan, the eldest of six girls in herfamily. She didn’t speak English and had little in the way of friends or family in the States. Her early experiencestransitioning to a new country inspired her to dedicate her professional life to ensuring that every American has access toopportunity and the chance to build better lives. Since her confirmation as Secretary of Labor by the United States Senate on January 29, 2001, she has been dedicatedto carrying out the Department's mission of promoting and protecting the health, safety, retirement security, andcompetitiveness of the nation's workforce. From her role as President and Chief Executive Officer of United Way of America, to serving as the Director of the PeaceCorps, Secretary Chao's career has spanned the public, private and non-profit sector. Her government service alsoincludes serving as Deputy Secretary at the U.S. Department of Transportation, Chairman of the Federal MaritimeCommission, Deputy Maritime Administrator in the U.S. Department of Transportation and as a White House Fellow. Shehas also worked in the private sector as Vice President of Syndications at BankAmerica Capital Markets Group and abanker with Citicorp. Prior to her nomination as Secretary, she was a Distinguished Fellow at The Heritage Foundation. Secretary Chao received her M.B.A. from the Harvard Business School and her undergraduate degree in economics fromMount Holyoke College. She also studied at M.I.T., Dartmouth College, and Columbia University. Active in manyvolunteer activities, Secretary Chao has received numerous awards for her professional accomplishments andcommunity service. She is the recipient of 29 honorary doctoral degrees. Secretary Chao is married to the United StatesSenate’s Minority Leader, Mitch McConnell of Kentucky.","Campaign Contribution",Donation,"REPUBLICAN PARTY OF FLORIDA",28919,NULL,Org
"ELAINE CHAO",33288,"Elaine L. Chao arrived in America at the age of eight from Taiwan, the eldest of six girls in herfamily. She didn’t speak English and had little in the way of friends or family in the States. Her early experiencestransitioning to a new country inspired her to dedicate her professional life to ensuring that every American has access toopportunity and the chance to build better lives. Since her confirmation as Secretary of Labor by the United States Senate on January 29, 2001, she has been dedicatedto carrying out the Department's mission of promoting and protecting the health, safety, retirement security, andcompetitiveness of the nation's workforce. From her role as President and Chief Executive Officer of United Way of America, to serving as the Director of the PeaceCorps, Secretary Chao's career has spanned the public, private and non-profit sector. Her government service alsoincludes serving as Deputy Secretary at the U.S. Department of Transportation, Chairman of the Federal MaritimeCommission, Deputy Maritime Administrator in the U.S. Department of Transportation and as a White House Fellow. Shehas also worked in the private sector as Vice President of Syndications at BankAmerica Capital Markets Group and abanker with Citicorp. Prior to her nomination as Secretary, she was a Distinguished Fellow at The Heritage Foundation. Secretary Chao received her M.B.A. from the Harvard Business School and her undergraduate degree in economics fromMount Holyoke College. She also studied at M.I.T., Dartmouth College, and Columbia University. Active in manyvolunteer activities, Secretary Chao has received numerous awards for her professional accomplishments andcommunity service. She is the recipient of 29 honorary doctoral degrees. Secretary Chao is married to the United StatesSenate’s Minority Leader, Mitch McConnell of Kentucky.","Campaign Contribution",Donation,"BLUEGRASS COMMITTEE",29562,NULL,Org
"ELAINE CHAO",33288,"Elaine L. Chao arrived in America at the age of eight from Taiwan, the eldest of six girls in herfamily. She didn’t speak English and had little in the way of friends or family in the States. Her early experiencestransitioning to a new country inspired her to dedicate her professional life to ensuring that every American has access toopportunity and the chance to build better lives. Since her confirmation as Secretary of Labor by the United States Senate on January 29, 2001, she has been dedicatedto carrying out the Department's mission of promoting and protecting the health, safety, retirement security, andcompetitiveness of the nation's workforce. From her role as President and Chief Executive Officer of United Way of America, to serving as the Director of the PeaceCorps, Secretary Chao's career has spanned the public, private and non-profit sector. Her government service alsoincludes serving as Deputy Secretary at the U.S. Department of Transportation, Chairman of the Federal MaritimeCommission, Deputy Maritime Administrator in the U.S. Department of Transportation and as a White House Fellow. Shehas also worked in the private sector as Vice President of Syndications at BankAmerica Capital Markets Group and abanker with Citicorp. Prior to her nomination as Secretary, she was a Distinguished Fellow at The Heritage Foundation. Secretary Chao received her M.B.A. from the Harvard Business School and her undergraduate degree in economics fromMount Holyoke College. She also studied at M.I.T., Dartmouth College, and Columbia University. Active in manyvolunteer activities, Secretary Chao has received numerous awards for her professional accomplishments andcommunity service. She is the recipient of 29 honorary doctoral degrees. Secretary Chao is married to the United StatesSenate’s Minority Leader, Mitch McConnell of Kentucky.","Campaign Contribution",Donation,"VALUE IN ELECTING WOMEN POLITICAL ACTION COMMITTEE",32818,NULL,Org
"ELAINE CHAO",33288,"Elaine L. Chao arrived in America at the age of eight from Taiwan, the eldest of six girls in herfamily. She didn’t speak English and had little in the way of friends or family in the States. Her early experiencestransitioning to a new country inspired her to dedicate her professional life to ensuring that every American has access toopportunity and the chance to build better lives. Since her confirmation as Secretary of Labor by the United States Senate on January 29, 2001, she has been dedicatedto carrying out the Department's mission of promoting and protecting the health, safety, retirement security, andcompetitiveness of the nation's workforce. From her role as President and Chief Executive Officer of United Way of America, to serving as the Director of the PeaceCorps, Secretary Chao's career has spanned the public, private and non-profit sector. Her government service alsoincludes serving as Deputy Secretary at the U.S. Department of Transportation, Chairman of the Federal MaritimeCommission, Deputy Maritime Administrator in the U.S. Department of Transportation and as a White House Fellow. Shehas also worked in the private sector as Vice President of Syndications at BankAmerica Capital Markets Group and abanker with Citicorp. Prior to her nomination as Secretary, she was a Distinguished Fellow at The Heritage Foundation. Secretary Chao received her M.B.A. from the Harvard Business School and her undergraduate degree in economics fromMount Holyoke College. She also studied at M.I.T., Dartmouth College, and Columbia University. Active in manyvolunteer activities, Secretary Chao has received numerous awards for her professional accomplishments andcommunity service. She is the recipient of 29 honorary doctoral degrees. Secretary Chao is married to the United StatesSenate’s Minority Leader, Mitch McConnell of Kentucky.",Trustee,Position,"FORD'S THEATER",50407,NULL,Org
"ELAINE CHAO",33288,"Elaine L. Chao arrived in America at the age of eight from Taiwan, the eldest of six girls in herfamily. She didn’t speak English and had little in the way of friends or family in the States. Her early experiencestransitioning to a new country inspired her to dedicate her professional life to ensuring that every American has access toopportunity and the chance to build better lives. Since her confirmation as Secretary of Labor by the United States Senate on January 29, 2001, she has been dedicatedto carrying out the Department's mission of promoting and protecting the health, safety, retirement security, andcompetitiveness of the nation's workforce. From her role as President and Chief Executive Officer of United Way of America, to serving as the Director of the PeaceCorps, Secretary Chao's career has spanned the public, private and non-profit sector. Her government service alsoincludes serving as Deputy Secretary at the U.S. Department of Transportation, Chairman of the Federal MaritimeCommission, Deputy Maritime Administrator in the U.S. Department of Transportation and as a White House Fellow. Shehas also worked in the private sector as Vice President of Syndications at BankAmerica Capital Markets Group and abanker with Citicorp. Prior to her nomination as Secretary, she was a Distinguished Fellow at The Heritage Foundation. Secretary Chao received her M.B.A. from the Harvard Business School and her undergraduate degree in economics fromMount Holyoke College. She also studied at M.I.T., Dartmouth College, and Columbia University. Active in manyvolunteer activities, Secretary Chao has received numerous awards for her professional accomplishments andcommunity service. She is the recipient of 29 honorary doctoral degrees. Secretary Chao is married to the United StatesSenate’s Minority Leader, Mitch McConnell of Kentucky.",NULL,Position,"DOLE FOOD COMPANY, INC",355,NULL,Org
"ELAINE CHAO",33288,"Elaine L. Chao arrived in America at the age of eight from Taiwan, the eldest of six girls in herfamily. She didn’t speak English and had little in the way of friends or family in the States. Her early experiencestransitioning to a new country inspired her to dedicate her professional life to ensuring that every American has access toopportunity and the chance to build better lives. Since her confirmation as Secretary of Labor by the United States Senate on January 29, 2001, she has been dedicatedto carrying out the Department's mission of promoting and protecting the health, safety, retirement security, andcompetitiveness of the nation's workforce. From her role as President and Chief Executive Officer of United Way of America, to serving as the Director of the PeaceCorps, Secretary Chao's career has spanned the public, private and non-profit sector. Her government service alsoincludes serving as Deputy Secretary at the U.S. Department of Transportation, Chairman of the Federal MaritimeCommission, Deputy Maritime Administrator in the U.S. Department of Transportation and as a White House Fellow. Shehas also worked in the private sector as Vice President of Syndications at BankAmerica Capital Markets Group and abanker with Citicorp. Prior to her nomination as Secretary, she was a Distinguished Fellow at The Heritage Foundation. Secretary Chao received her M.B.A. from the Harvard Business School and her undergraduate degree in economics fromMount Holyoke College. She also studied at M.I.T., Dartmouth College, and Columbia University. Active in manyvolunteer activities, Secretary Chao has received numerous awards for her professional accomplishments andcommunity service. She is the recipient of 29 honorary doctoral degrees. Secretary Chao is married to the United StatesSenate’s Minority Leader, Mitch McConnell of Kentucky.",NULL,Position,"CITIGROUP INC.",8,NULL,Org
"ELAINE CHAO",33288,"Elaine L. Chao arrived in America at the age of eight from Taiwan, the eldest of six girls in herfamily. She didn’t speak English and had little in the way of friends or family in the States. Her early experiencestransitioning to a new country inspired her to dedicate her professional life to ensuring that every American has access toopportunity and the chance to build better lives. Since her confirmation as Secretary of Labor by the United States Senate on January 29, 2001, she has been dedicatedto carrying out the Department's mission of promoting and protecting the health, safety, retirement security, andcompetitiveness of the nation's workforce. From her role as President and Chief Executive Officer of United Way of America, to serving as the Director of the PeaceCorps, Secretary Chao's career has spanned the public, private and non-profit sector. Her government service alsoincludes serving as Deputy Secretary at the U.S. Department of Transportation, Chairman of the Federal MaritimeCommission, Deputy Maritime Administrator in the U.S. Department of Transportation and as a White House Fellow. Shehas also worked in the private sector as Vice President of Syndications at BankAmerica Capital Markets Group and abanker with Citicorp. Prior to her nomination as Secretary, she was a Distinguished Fellow at The Heritage Foundation. Secretary Chao received her M.B.A. from the Harvard Business School and her undergraduate degree in economics fromMount Holyoke College. She also studied at M.I.T., Dartmouth College, and Columbia University. Active in manyvolunteer activities, Secretary Chao has received numerous awards for her professional accomplishments andcommunity service. She is the recipient of 29 honorary doctoral degrees. Secretary Chao is married to the United StatesSenate’s Minority Leader, Mitch McConnell of Kentucky.",NULL,Membership,"ALFALFA CLUB",52551,"Its sole purpose is to hold an annual banquet each January honoring the birthday of General Robert E. Lee. There are approximately 200 members. Each member is eligible to bring up to two guests to the $200-a-plate dinner. The club always serves filet mignon and lobster.

No press coverage is allowed inside the banquet hall and the proceedings are ostensibly secret, but the Washington newspapers always seem to get a fairly detailed blow-by-blow description anyway. Regardless, the congenial atmosphere lends itself to politically-incorrect humor. In essence the event is just another roast, providing one more showcase for Washington bigwigs to unveil their professionally-written jokes.",Org
"ELAINE CHAO",33288,"Elaine L. Chao arrived in America at the age of eight from Taiwan, the eldest of six girls in herfamily. She didn’t speak English and had little in the way of friends or family in the States. Her early experiencestransitioning to a new country inspired her to dedicate her professional life to ensuring that every American has access toopportunity and the chance to build better lives. Since her confirmation as Secretary of Labor by the United States Senate on January 29, 2001, she has been dedicatedto carrying out the Department's mission of promoting and protecting the health, safety, retirement security, andcompetitiveness of the nation's workforce. From her role as President and Chief Executive Officer of United Way of America, to serving as the Director of the PeaceCorps, Secretary Chao's career has spanned the public, private and non-profit sector. Her government service alsoincludes serving as Deputy Secretary at the U.S. Department of Transportation, Chairman of the Federal MaritimeCommission, Deputy Maritime Administrator in the U.S. Department of Transportation and as a White House Fellow. Shehas also worked in the private sector as Vice President of Syndications at BankAmerica Capital Markets Group and abanker with Citicorp. Prior to her nomination as Secretary, she was a Distinguished Fellow at The Heritage Foundation. Secretary Chao received her M.B.A. from the Harvard Business School and her undergraduate degree in economics fromMount Holyoke College. She also studied at M.I.T., Dartmouth College, and Columbia University. Active in manyvolunteer activities, Secretary Chao has received numerous awards for her professional accomplishments andcommunity service. She is the recipient of 29 honorary doctoral degrees. Secretary Chao is married to the United StatesSenate’s Minority Leader, Mitch McConnell of Kentucky.",NULL,Position,"WELLS FARGO & COMPANY",41,NULL,Org
"ELAINE CHAO",33288,"Elaine L. Chao arrived in America at the age of eight from Taiwan, the eldest of six girls in herfamily. She didn’t speak English and had little in the way of friends or family in the States. Her early experiencestransitioning to a new country inspired her to dedicate her professional life to ensuring that every American has access toopportunity and the chance to build better lives. Since her confirmation as Secretary of Labor by the United States Senate on January 29, 2001, she has been dedicatedto carrying out the Department's mission of promoting and protecting the health, safety, retirement security, andcompetitiveness of the nation's workforce. From her role as President and Chief Executive Officer of United Way of America, to serving as the Director of the PeaceCorps, Secretary Chao's career has spanned the public, private and non-profit sector. Her government service alsoincludes serving as Deputy Secretary at the U.S. Department of Transportation, Chairman of the Federal MaritimeCommission, Deputy Maritime Administrator in the U.S. Department of Transportation and as a White House Fellow. Shehas also worked in the private sector as Vice President of Syndications at BankAmerica Capital Markets Group and abanker with Citicorp. Prior to her nomination as Secretary, she was a Distinguished Fellow at The Heritage Foundation. Secretary Chao received her M.B.A. from the Harvard Business School and her undergraduate degree in economics fromMount Holyoke College. She also studied at M.I.T., Dartmouth College, and Columbia University. Active in manyvolunteer activities, Secretary Chao has received numerous awards for her professional accomplishments andcommunity service. She is the recipient of 29 honorary doctoral degrees. Secretary Chao is married to the United StatesSenate’s Minority Leader, Mitch McConnell of Kentucky.",NULL,Position,"AMERICAN ACTION FORUM INC.",69661,"The American Action Forum is a forward-looking policy institute dedicated to keeping America strong, free and prosperous.  It seeks to promote common-sense, innovative, and solutions-based policies that will reform government, challenge out-dated assumptions, and create a smaller, smarter government that will serve its citizens better.",Org
"ELAINE CHAO",33288,"Elaine L. Chao arrived in America at the age of eight from Taiwan, the eldest of six girls in herfamily. She didn’t speak English and had little in the way of friends or family in the States. Her early experiencestransitioning to a new country inspired her to dedicate her professional life to ensuring that every American has access toopportunity and the chance to build better lives. Since her confirmation as Secretary of Labor by the United States Senate on January 29, 2001, she has been dedicatedto carrying out the Department's mission of promoting and protecting the health, safety, retirement security, andcompetitiveness of the nation's workforce. From her role as President and Chief Executive Officer of United Way of America, to serving as the Director of the PeaceCorps, Secretary Chao's career has spanned the public, private and non-profit sector. Her government service alsoincludes serving as Deputy Secretary at the U.S. Department of Transportation, Chairman of the Federal MaritimeCommission, Deputy Maritime Administrator in the U.S. Department of Transportation and as a White House Fellow. Shehas also worked in the private sector as Vice President of Syndications at BankAmerica Capital Markets Group and abanker with Citicorp. Prior to her nomination as Secretary, she was a Distinguished Fellow at The Heritage Foundation. Secretary Chao received her M.B.A. from the Harvard Business School and her undergraduate degree in economics fromMount Holyoke College. She also studied at M.I.T., Dartmouth College, and Columbia University. Active in manyvolunteer activities, Secretary Chao has received numerous awards for her professional accomplishments andcommunity service. She is the recipient of 29 honorary doctoral degrees. Secretary Chao is married to the United StatesSenate’s Minority Leader, Mitch McConnell of Kentucky.","distinguished fellow",Position,"HERITAGE FOUNDATION",33796,"Heritage, founded in February 1973, has a staff of 275 and an annual expense budget of $82.4 million.

Our mission is to formulate and promote conservative public policies based on the principles of free enterprise, limited government, individual freedom, traditional American values, and a strong national defense.",Org
"ELAINE CHAO",33288,"Elaine L. Chao arrived in America at the age of eight from Taiwan, the eldest of six girls in herfamily. She didn’t speak English and had little in the way of friends or family in the States. Her early experiencestransitioning to a new country inspired her to dedicate her professional life to ensuring that every American has access toopportunity and the chance to build better lives. Since her confirmation as Secretary of Labor by the United States Senate on January 29, 2001, she has been dedicatedto carrying out the Department's mission of promoting and protecting the health, safety, retirement security, andcompetitiveness of the nation's workforce. From her role as President and Chief Executive Officer of United Way of America, to serving as the Director of the PeaceCorps, Secretary Chao's career has spanned the public, private and non-profit sector. Her government service alsoincludes serving as Deputy Secretary at the U.S. Department of Transportation, Chairman of the Federal MaritimeCommission, Deputy Maritime Administrator in the U.S. Department of Transportation and as a White House Fellow. Shehas also worked in the private sector as Vice President of Syndications at BankAmerica Capital Markets Group and abanker with Citicorp. Prior to her nomination as Secretary, she was a Distinguished Fellow at The Heritage Foundation. Secretary Chao received her M.B.A. from the Harvard Business School and her undergraduate degree in economics fromMount Holyoke College. She also studied at M.I.T., Dartmouth College, and Columbia University. Active in manyvolunteer activities, Secretary Chao has received numerous awards for her professional accomplishments andcommunity service. She is the recipient of 29 honorary doctoral degrees. Secretary Chao is married to the United StatesSenate’s Minority Leader, Mitch McConnell of Kentucky.","senior advisory committee member",Position,"INSTITUTE OF POLITICS",40347,NULL,Org
"ELAINE CHAO",33288,"Elaine L. Chao arrived in America at the age of eight from Taiwan, the eldest of six girls in herfamily. She didn’t speak English and had little in the way of friends or family in the States. Her early experiencestransitioning to a new country inspired her to dedicate her professional life to ensuring that every American has access toopportunity and the chance to build better lives. Since her confirmation as Secretary of Labor by the United States Senate on January 29, 2001, she has been dedicatedto carrying out the Department's mission of promoting and protecting the health, safety, retirement security, andcompetitiveness of the nation's workforce. From her role as President and Chief Executive Officer of United Way of America, to serving as the Director of the PeaceCorps, Secretary Chao's career has spanned the public, private and non-profit sector. Her government service alsoincludes serving as Deputy Secretary at the U.S. Department of Transportation, Chairman of the Federal MaritimeCommission, Deputy Maritime Administrator in the U.S. Department of Transportation and as a White House Fellow. Shehas also worked in the private sector as Vice President of Syndications at BankAmerica Capital Markets Group and abanker with Citicorp. Prior to her nomination as Secretary, she was a Distinguished Fellow at The Heritage Foundation. Secretary Chao received her M.B.A. from the Harvard Business School and her undergraduate degree in economics fromMount Holyoke College. She also studied at M.I.T., Dartmouth College, and Columbia University. Active in manyvolunteer activities, Secretary Chao has received numerous awards for her professional accomplishments andcommunity service. She is the recipient of 29 honorary doctoral degrees. Secretary Chao is married to the United StatesSenate’s Minority Leader, Mitch McConnell of Kentucky.",NULL,Position,"BLOOMBERG FAMILY FOUNDATION",51758,NULL,Org
"ELAINE CHAO",33288,"Elaine L. Chao arrived in America at the age of eight from Taiwan, the eldest of six girls in herfamily. She didn’t speak English and had little in the way of friends or family in the States. Her early experiencestransitioning to a new country inspired her to dedicate her professional life to ensuring that every American has access toopportunity and the chance to build better lives. Since her confirmation as Secretary of Labor by the United States Senate on January 29, 2001, she has been dedicatedto carrying out the Department's mission of promoting and protecting the health, safety, retirement security, andcompetitiveness of the nation's workforce. From her role as President and Chief Executive Officer of United Way of America, to serving as the Director of the PeaceCorps, Secretary Chao's career has spanned the public, private and non-profit sector. Her government service alsoincludes serving as Deputy Secretary at the U.S. Department of Transportation, Chairman of the Federal MaritimeCommission, Deputy Maritime Administrator in the U.S. Department of Transportation and as a White House Fellow. Shehas also worked in the private sector as Vice President of Syndications at BankAmerica Capital Markets Group and abanker with Citicorp. Prior to her nomination as Secretary, she was a Distinguished Fellow at The Heritage Foundation. Secretary Chao received her M.B.A. from the Harvard Business School and her undergraduate degree in economics fromMount Holyoke College. She also studied at M.I.T., Dartmouth College, and Columbia University. Active in manyvolunteer activities, Secretary Chao has received numerous awards for her professional accomplishments andcommunity service. She is the recipient of 29 honorary doctoral degrees. Secretary Chao is married to the United StatesSenate’s Minority Leader, Mitch McConnell of Kentucky.","Campaign Contribution",Donation,"MITT ROMNEY",34136,"MITT ROMNEY was born on March 12, 1947. He received his bachelor's degree with highest honors from Brigham Young University in 1971. In 1975 he earned a master’s in business administration from Harvard Business School and was named a Baker Scholar. In 1975 he also received his law degree, cum laude, from Harvard Law School. From 1978 to 1984, he was a vice president of Bain and Company, Inc., a Boston-based management consulting firm. In 1984, he founded Bain Capital, an investment company that founded, acquired, or invested in hundreds of companies, including Staples, Domino's Pizza, and Brookstone.

In 1990, Romney took a two-year leave of absence to return to Bain and Company as its interim-CEO during a period of financial turmoil. While there, he led the company's highly successful turnaround. With the 2002 Winter Olympics mired in controversy and facing serious financial crisis, Romney was asked to become President and CEO of the Salt Lake Organizing Committee. During the three years he ran the games, Romney succeeded in erasing a $379 million operating deficit, organizing 23,000 volunteers, galvanizing community spirit, overseeing an unprecedented security mobilization to ensure public safety, and leading one of the most successful Olympics in the nation's history.

He was elected governor of Massachusetts in November 2002. Romney was recently appointed by President George W. Bush to the Homeland Security Advisory Committee and was the National Governors Association’s co-lead governor for homeland security. He was also a member of the Executive Committee and the Education, Early Childhood, and Workforce Committee of the National Governors Association.",Person
