IP,Port,Banner,Timestamp,Hostnames,Country,City,Operating System,Organization
66.28.144.15,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-22T12:49:08.202088,,United States,Kansas City,,"Kc Nap, LLC"
188.23.249.118,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-22T12:36:01.973769,188-23-249-118.adsl.highway.telekom.at,Austria,Grafenstein,,Telekom Austria
213.129.131.54,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-22T12:21:04.859207,,Czech Republic,,,"SOFTEX NCP, s.r.o."
92.42.112.81,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-22T12:17:19.621069,ip-92-42-112-81.uznam.net.pl,Poland,,,Multimedia Polska BBI S.A.
62.227.229.74,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-22T12:12:42.750614,p3EE3E54A.dip0.t-ipconnect.de,Germany,Salzgitter,,Deutsche Telekom AG
187.16.56.70,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2016-12-22T12:07:51.882454,,Brazil,Canoinhas,,Ipe Informatica Ltda
187.107.68.75,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-22T11:55:27.359956,bb6b444b.virtua.com.br,Brazil,,,NET Virtua
131.203.250.122,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-22T11:35:46.513665,,New Zealand,,,FX Networks Limited
2.244.111.218,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-22T11:19:31.520955,x2f46fda.dyn.telefonica.de,Germany,,,Telefonica Germany
186.233.231.157,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-22T10:57:34.949188,empresarial-186-233-231-157.solucaonetwork.com,Brazil,,,Solucao Network Provedor Ltda
194.213.212.69,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2016-12-22T10:54:26.799777,,Czech Republic,,,T-Mobile Czech Republic a.s.
189.26.149.253,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-22T10:00:20.505534,189.26.149.253.dynamic.adsl.gvt.net.br,Brazil,Navegantes,,Global Village Telecom
85.174.129.110,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-22T09:36:08.617061,,Russian Federation,,,OJSC Rostelecom Macroregional Branch South
205.209.14.59,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-22T08:45:51.389484,,United States,Colorado City,,"Hi-Speed US, LLC"
94.190.180.76,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-22T08:28:49.663055,ip-76-180.tcv.bg,Bulgaria,,,Telecommunication Company Varna EAD
58.153.208.197,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-22T08:02:55.798789,n058153208197.netvigator.com,Hong Kong,Central District,,Netvigator
79.110.152.3,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-22T07:21:52.443025,,Serbia,,,Szr Nik Sistem Telekomunikacije
178.189.189.163,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-22T07:09:51.671371,178-189-189-163.adsl.highway.telekom.at,Austria,Krumegg,,Telekom Austria
91.210.168.81,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-22T07:05:28.409132,,Russian Federation,,,Geotelecom Ltd.
93.88.165.56,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-22T06:56:51.931464,,Russian Federation,,,JSC Intertax
77.48.52.187,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2016-12-22T05:52:44.304776,static52-187.gemnet.cz,Czech Republic,Uhersky Brod,,"UPC Ceska Republica, s.r.o."
46.86.135.151,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-22T05:47:20.951237,p2E568797.dip0.t-ipconnect.de,Germany,,,Deutsche Telekom AG
24.188.109.217,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2016-12-22T05:34:12.095966,ool-18bc6dd9.dyn.optonline.net,United States,Marlboro,,Optimum Online
2.32.132.158,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-22T05:25:15.592766,net-2-32-132-158.cust.dsl.teletu.it,Italy,Borsano,,Vodafone Italia DSL
37.13.24.158,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-21T18:25:15.207068,158.red-37-13-24.dynamicip.rima-tde.net,Spain,,,Telefonica de Espana
192.162.96.5,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-21T18:20:53.591542,5.vrchlabi.bartanet.cz,Czech Republic,Hostinne,,"Kaora, s.r.o."
105.225.87.118,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-21T18:05:24.559107,87-225-105-118.north.dsl.telkomsa.net,South Africa,Kempton Park,,Telkom Internet
179.111.58.67,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-21T16:45:36.891914,179-111-58-67.dsl.telesp.net.br,Brazil,,,Vivo
87.185.244.156,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-21T16:29:54.562459,p57B9F49C.dip0.t-ipconnect.de,Germany,,,Deutsche Telekom AG
24.51.100.218,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-21T16:22:11.659848,,Bahamas,Nassau,,Cable Bahamas
188.123.100.188,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-21T16:20:08.069732,,Slovakia,Liptovsky Mikulas,,Imafex resident users
91.225.156.68,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-21T15:48:02.469358,68.156.225.91.bielskobiala.net.pl,Poland,Bielsko-biala,,MULTIHUNTER Alicja Kruczek
31.62.31.41,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-21T15:45:26.326891,public-gprs292840.centertel.pl,Poland,,,Orange Polska Mobile
80.84.220.95,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-21T15:13:59.665491,,Germany,,,RFT Custumer CPE
62.141.116.50,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-21T15:10:34.557249,spb-62-141-116-50.sovintel.spb.ru,Russian Federation,,,VimpelCom
79.206.233.217,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-21T13:51:26.875972,p4FCEE9D9.dip0.t-ipconnect.de,Germany,,Linux 2.6.x,Deutsche Telekom AG
37.19.44.63,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-21T13:18:51.998339,37-19-44-x.dynamic.b-domolink.net,Russian Federation,Novozibkov,,Rostelecom
73.211.90.45,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-21T12:49:17.890904,c-73-211-90-45.hsd1.il.comcast.net,United States,Woodridge,,Comcast Cable
217.228.181.25,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-21T12:17:46.361951,pD9E4B519.dip0.t-ipconnect.de,Germany,,,Deutsche Telekom AG
98.195.61.227,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-21T11:13:13.070180,c-98-195-61-227.hsd1.tx.comcast.net,United States,Humble,,Comcast Cable
78.57.204.148,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-21T11:12:53.978865,78-57-204-148.static.zebra.lt,Lithuania,Kretinga,,TEO LT
85.132.140.166,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-21T11:11:05.075094,85-132-140-166-static.vivo.cz,Czech Republic,,,Ipex Ltd.
79.36.102.85,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-21T10:54:25.383184,host85-102-dynamic.36-79-r.retail.telecomitalia.it,Italy,Messina,,Telecom Italia
91.240.28.173,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-21T10:20:20.067042,k173-28-240-91.flash-net.pl,Poland,Tarnobrzeg,,FLASH NET Renata Chmielowiec
78.35.245.54,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-21T10:10:33.278764,xdsl-78-35-245-54.netcologne.de,Germany,Bedburg,,NetCologne GmbH
62.176.174.178,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2016-12-21T10:04:14.640755,mail.gsasolutions.eu,Slovakia,,,ACS Leased line customers
91.189.18.212,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-21T09:35:17.405837,18-212.2-0.pl,Poland,,,DWA-ZERO Cafe Internet Sp. z o.o.
222.230.127.13,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-21T08:40:33.490819,s13.127.230.222.fls.vectant.ne.jp,Japan,Chikuma,,ARTERIA Networks Corporation
130.255.113.83,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-21T08:23:40.506572,host83.telnetsystems.it,Italy,,,Telnet Systems s.r.l.
79.214.97.245,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-21T08:00:17.861336,p4FD661F5.dip0.t-ipconnect.de,Germany,Marbach,,Deutsche Telekom AG
193.68.19.188,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-21T07:08:49.026261,,Bulgaria,,,Digital Systems Ltd
79.162.50.61,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-21T06:44:22.006611,public-gprs110651.centertel.pl,Poland,,,Orange Polska Mobile
86.35.247.107,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-21T04:27:29.278330,,Romania,Gheorgheni,,Romtelecom Data Network
47.136.15.105,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-21T04:24:51.003141,,Canada,Ottawa,Linux 3.x,Frontier Communications Corporation
177.184.144.140,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-21T04:15:27.921450,,Brazil,,,Comercio De Inform E Telecomunicacoes Ltda
181.45.31.48,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-21T04:04:25.089594,cpe-181-45-31-48.telecentro-reversos.com.ar,Argentina,Buenos Aires,,Telecentro S.A.
24.232.193.57,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-21T03:53:22.979739,OL57-193.fibertel.com.ar,Argentina,,,Cablevision
93.58.127.190,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-21T03:27:44.753653,93-58-127-190.ip158.fastwebnet.it,Italy,Rome,,Fastweb
204.112.52.152,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2016-12-21T03:13:21.095062,stnbmb0126w-ad03-52-152.dynamic.mtsallstream.net,Canada,Steinbach,,MTS Allstream
37.99.254.166,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-21T02:35:07.646888,host-37-99-254-166.geny.it,Italy,Agropoli,,GENY Communications SRL
79.130.206.74,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-21T01:11:17.382328,athedsl-4415066.home.otenet.gr,Greece,,,OTEnet S.A.
178.23.110.4,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-21T00:59:00.791046,,Poland,Stronie Slaskie,,EmiTel
213.168.124.199,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-20T22:48:09.921007,,Germany,Niederkassel,,NetCologne GmbH
69.28.32.55,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2016-12-20T22:45:41.202445,cust-3255.ptera.net,United States,Liberty Lake,,Ptera
212.60.179.250,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-20T22:14:50.295900,212-60-179-250.adsl.highway.telekom.at,Austria,Amstetten,,Telekom Austria
88.148.94.83,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-20T21:23:25.119525,,Spain,,,ServiHosting Networks S.L.
111.39.88.62,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-20T20:19:15.993053,,China,,,China Mobile Guangdong
85.115.232.154,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-20T19:23:01.656103,,Russian Federation,,,INFINITY
206.51.217.8,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-20T18:34:55.758851,206.51.217.8.direct.static.enventis.net,United States,Duluth,,Enventis Telecom
184.81.34.139,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-20T17:20:54.874924,static-184-81-34-139.t1.cavtel.net,United States,Chestertown,,Bay Country Communications
87.145.213.246,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-20T16:18:20.333716,p5791D5F6.dip0.t-ipconnect.de,Germany,Genthin,,Deutsche Telekom AG
93.204.165.8,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-20T14:59:41.236387,p5DCCA508.dip0.t-ipconnect.de,Germany,,,Deutsche Telekom AG
84.169.233.187,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-20T14:14:49.116214,p54A9E9BB.dip0.t-ipconnect.de,Germany,Kirchzarten,,Deutsche Telekom AG
72.36.41.81,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-20T13:53:29.631133,72-36-41-81.actaccess.net,United States,Dubois,,Advanced Communications Technology
125.172.225.242,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-20T13:32:00.805158,p3242-ipad07matsue.shimane.ocn.ne.jp,Japan,,,Open Computer Network
84.187.220.10,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-20T12:56:16.937058,p54BBDC0A.dip0.t-ipconnect.de,Germany,,,Deutsche Telekom AG
73.92.60.40,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-20T11:52:02.767256,c-73-92-60-40.hsd1.ca.comcast.net,United States,,,Comcast Cable
85.71.240.52,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2016-12-20T11:46:35.628981,52.240.vdffree.cz,Czech Republic,,,O2 Czech Republic
75.147.239.197,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-20T11:34:08.328726,75-147-239-197-Sacramento.hfc.comcastbusiness.net,United States,West Sacramento,,Comcast Business Communications
91.213.39.142,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-20T11:17:03.102033,,Russian Federation,,,IT-Yaroslavl Ltd
138.186.6.18,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-20T10:13:13.902117,,Venezuela,,,MESH Comunicaciones C.A.
145.255.51.62,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-20T09:56:51.122074,,Germany,,,Schoenenberg-Computer GmbH
93.245.128.236,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-20T09:28:49.008864,,Germany,,,Deutsche Telekom AG
51.37.35.216,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-20T07:55:22.596336,,United Kingdom,,,Department for Work and Pensions
193.68.123.249,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2016-12-20T07:45:28.210744,digsys249-123.pip.digsys.bg,Bulgaria,,,Digital Systems Ltd
79.224.180.200,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-20T07:15:00.164712,p4FE0B4C8.dip0.t-ipconnect.de,Germany,Mannheim,,Deutsche Telekom AG
180.183.190.164,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-20T07:07:19.396376,mx-ll-180.183.190-164.dynamic.3bb.co.th,Thailand,Chon Buri,,3BB Broadband
37.19.34.207,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-20T06:34:22.916035,37-19-34-x.dynamic.b-domolink.net,Russian Federation,Bryansk,,Rostelecom
79.49.98.236,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-20T06:24:48.382289,host236-98-dynamic.49-79-r.retail.telecomitalia.it,Italy,Caltagirone,,Telecom Italia
95.68.241.25,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-20T06:00:23.393313,5f44f119.static.mv.ru,Russian Federation,Ulyanovsk,Linux 2.6.x,Rostelecom
72.81.132.55,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-20T05:24:44.167463,mail.ferrypointmarina.com,United States,Arnold,,Verizon FiOS
85.115.232.152,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-20T05:13:52.526643,,Russian Federation,,,INFINITY
222.124.139.163,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-20T04:28:37.840775,163.subnet222-124-139.static.astinet.telkom.net.id,Indonesia,Jakarta,,PT Telkom Indonesia
77.118.35.201,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-20T04:27:16.301824,77.118.35.201.wireless.dyn.drei.com,Austria,,,Dial IN Pool III APN drei.at
46.191.226.97,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-20T03:23:11.264945,46.191.226.97.static.kzn.ufanet.ru,Russian Federation,Kazan,,CJSC Kazgorset
92.203.157.179,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-20T02:55:35.525142,port-92-203-157-179.dynamic.qsc.de,Germany,Stuttgart,,QSC AG
